OID,Date,Species,Habitat,Porte,lat,lon,Month,Day,Year
5593,8/24/2016,Robinia pseudoacacia,Terreno Inculto,AÅrvore ou arbusto,42.02246043,-8.654415607,8,24,2016
5594,8/24/2016,Acacia melanoxylon,Terreno Inculto,AÅrvore ou arbusto,42.02178893,-8.653943539,8,24,2016
5595,8/24/2016,Ipomoea indica,Terreno Inculto,Trepadeira,42.02324151,-8.649834394,8,24,2016
5596,8/24/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,42.02167237,-8.650722206,8,24,2016
5597,8/24/2016,Phytolacca americana,Terreno Inculto,Erva,42.02180886,-8.648557663,8,24,2016
5598,8/24/2016,Cortaderia selloana,Terreno Inculto,Erva,42.02158569,-8.648750782,8,24,2016
5599,11/01/2016,Cortaderia selloana,Jardim,Erva,38.5662482,-7.9155998,11,1,2016
5600,11/01/2016,Cortaderia selloana,Jardim,Erva,38.7601179,-9.1652919,11,1,2016
5601,10/31/2016,Arundo donax,Terreno Inculto,Erva,40.95768431,-7.05388329,10,31,2016
5602,10/31/2016,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,40.95729654,-7.04975398,10,31,2016
5603,10/31/2016,Acacia dealbata,√Å¬Årea agr√≠cola,AÅrvore ou arbusto,40.9540314,-7.04953453,10,31,2016
5604,10/31/2016,Carpobrotus edulis,Jardim,Suculenta,40.95273303,-7.0523721,10,31,2016
5605,10/31/2016,Acacia dealbata,Jardim,AÅrvore ou arbusto,40.95264281,-7.0524736,10,31,2016
5606,10/31/2016,Agave americana,Jardim,Suculenta,40.94940729,-7.05279721,10,31,2016
5607,10/31/2016,Acacia dealbata,Jardim,AÅrvore ou arbusto,40.95183336,-7.0550924,10,31,2016
5608,10/31/2016,Arundo donax,√Å¬Årea agr√≠cola,Erva,40.95186653,-7.05506225,10,31,2016
5609,10/31/2016,Phytolacca americana,Berma de estrada/caminho-de-ferro,Erva,40.8840742,-7.08024531,10,31,2016
5610,10/31/2016,Aster squamatus,Beira de √°gua,Erva,41.5047382,-8.7190547,10,31,2016
5611,10/31/2016,Tradescantia fluminensis,Beira de √°gua,Erva,41.50471194,-8.7248073,10,31,2016
5612,10/30/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,37.43348942,-8.772589982,10,30,2016
5613,10/30/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,37.37613959,-8.801177502,10,30,2016
5614,10/30/2016,Cortaderia selloana,Beira de √°gua,Erva,37.35777734,-8.815140009,10,30,2016
5615,10/30/2016,Carpobrotus edulis,Terreno Inculto,Suculenta,37.34019236,-8.815833093,10,30,2016
5616,10/30/2016,Cortaderia selloana,Terreno Inculto,Erva,37.33944172,-8.817463874,10,30,2016
5617,10/29/2016,Carpobrotus edulis,Jardim,Suculenta,37.44057291,-8.798384786,10,29,2016
5618,10/29/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,37.48096112,-8.724972725,10,29,2016
5619,10/29/2016,Cortaderia selloana,Jardim,Erva,37.50861264,-8.718387366,10,29,2016
5620,10/29/2016,Cortaderia selloana,Outro,Erva,37.51536989,-8.710469484,10,29,2016
5621,10/30/2016,Phytolacca americana,Berma de estrada/caminho-de-ferro,Erva,41.60549493,-8.315043507,10,30,2016
5622,10/30/2016,Phytolacca americana,Berma de estrada/caminho-de-ferro,Erva,41.60655034,-8.313466168,10,30,2016
5623,10/30/2016,Phytolacca americana,Carvalhal,Erva,41.60512657,-8.316609154,10,30,2016
5624,10/30/2016,Cortaderia selloana,Outro,Erva,38.91523554,-9.25342267,10,30,2016
5625,10/29/2016,Cortaderia selloana,Jardim,Erva,37.17410483,-7.994661927,10,29,2016
5626,10/29/2016,Ipomoea indica,Berma de estrada/caminho-de-ferro,Trepadeira,41.81610753,-8.853767866,10,29,2016
5627,10/29/2016,Agave americana,Jardim,Suculenta,41.81700877,-8.854018747,10,29,2016
5628,09/01/2016,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.69868828,-8.479369283,9,1,2016
5629,09/01/2016,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,37.69996057,-8.476164043,9,1,2016
5630,8/28/2016,Hakea sericea,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.8582788,-8.760824203,8,28,2016
5631,8/27/2016,Ipomoea indica,Pinhal,Trepadeira,42.07885491,-8.370187283,8,27,2016
5632,8/26/2016,Ipomoea indica,Jardim,Trepadeira,41.93160933,-8.630155027,8,26,2016
5633,10/27/2016,Tradescantia fluminensis,Jardim,Erva,42.02528334,-8.651001155,10,27,2016
5634,8/26/2016,Acacia melanoxylon,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.88931956,-8.514994383,8,26,2016
5635,10/29/2016,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.93832621,-7.01343699,10,29,2016
5636,10/29/2016,Cortaderia selloana,Terreno Inculto,Erva,37.30365486,-8.845710754,10,29,2016
5637,10/28/2016,Ailanthus altissima,√Å¬Årea agr√≠cola,AÅrvore ou arbusto,41.04512909,-8.32490235,10,28,2016
5638,10/28/2016,Ailanthus altissima,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.03577022,-8.34618182,10,28,2016
5639,10/27/2016,Robinia pseudoacacia,Jardim,AÅrvore ou arbusto,39.40043841,-9.135827633,10,27,2016
5640,10/26/2016,Opuntia maxima,Outro,Suculenta,37.36516047,-7.98178196,10,26,2016
5641,10/26/2016,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,37.43134422,-7.981846333,10,26,2016
5642,10/26/2016,Ailanthus altissima,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.17079266,-8.149216175,10,26,2016
5643,10/26/2016,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,38.30025989,-8.228502274,10,26,2016
5644,10/26/2016,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,38.35382312,-8.470716476,10,26,2016
5645,10/26/2016,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,38.36377559,-8.485264778,10,26,2016
5646,10/26/2016,Cortaderia selloana,Jardim,Erva,38.36899104,-8.504168987,10,26,2016
5647,10/26/2016,Acacia longifolia,Pinhal,AÅrvore ou arbusto,38.75939705,-9.432227742,10,26,2016
5648,10/26/2016,Acacia longifolia,Pinhal,AÅrvore ou arbusto,38.75929903,-9.43206821,10,26,2016
5649,10/23/2016,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.81488191,-8.892102242,10,23,2016
5650,06/01/2016,Cortaderia selloana,Terreno Inculto,Erva,38.7533022,-9.1671568,6,1,2016
5651,10/25/2016,Phytolacca americana,Outro,Erva,41.25000022,-8.65598341,10,25,2016
5652,10/25/2016,Acacia melanoxylon,Outro,AÅrvore ou arbusto,41.25010358,-8.65593321,10,25,2016
5653,10/25/2016,Acacia dealbata,Outro,AÅrvore ou arbusto,41.25005696,-8.65588584,10,25,2016
5654,10/23/2016,Acacia melanoxylon,Eucaliptal,AÅrvore ou arbusto,39.81846665,-8.877811432,10,23,2016
5655,10/23/2016,Acacia longifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.81835128,-8.878133297,10,23,2016
5656,10/23/2016,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.81275261,-8.898992836,10,23,2016
5657,10/23/2016,Acacia longifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.81275673,-8.898998201,10,23,2016
5658,10/23/2016,Opuntia maxima,Jardim,Suculenta,39.81118778,-8.902058601,10,23,2016
5659,10/23/2016,Opuntia maxima,Pinhal,Suculenta,39.81169463,-8.902798891,10,23,2016
5660,10/23/2016,Hakea sericea,Pinhal,AÅrvore ou arbusto,39.8117791,-8.902745247,10,23,2016
5661,10/23/2016,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.80393698,-8.897895813,10,23,2016
5662,10/23/2016,Opuntia maxima,Terreno Inculto,Suculenta,41.13755518,-7.69779638,10,23,2016
5663,10/23/2016,Arundo donax,Beira de √°gua,Erva,41.13779929,-7.69608895,10,23,2016
5664,10/23/2016,Agave americana,Jardim,Suculenta,41.13435595,-7.69303062,10,23,2016
5665,10/23/2016,Agave americana,Jardim,Suculenta,41.1340955,-7.69062916,10,23,2016
5666,10/23/2016,Phytolacca americana,Terreno Inculto,Erva,41.13183954,-7.68537562,10,23,2016
5667,10/23/2016,Arundo donax,Beira de √°gua,Erva,41.12632282,-7.68926522,10,23,2016
5668,10/23/2016,Phytolacca americana,Berma de estrada/caminho-de-ferro,Erva,41.10151179,-7.68076292,10,23,2016
5669,10/23/2016,Phytolacca americana,Berma de estrada/caminho-de-ferro,Erva,39.8006884,-8.883932233,10,23,2016
5670,10/12/2016,Cortaderia selloana,Terreno Inculto,Erva,41.1238759,-8.6117851,10,12,2016
5671,10/11/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,41.1238759,-8.6117851,10,11,2016
5672,10/17/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,41.1238759,-8.6117851,10,17,2016
5673,10/22/2016,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.13649759,-6.80783854,10,22,2016
5674,10/22/2016,Acacia dealbata,Beira de √°gua,AÅrvore ou arbusto,41.05737417,-6.90634165,10,22,2016
5675,10/22/2016,Opuntia maxima,Terreno Inculto,Suculenta,41.05995606,-6.90431137,10,22,2016
5676,10/22/2016,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,41.0615356,-6.8629673,10,22,2016
5677,10/22/2016,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,41.06212008,-6.9018051,10,22,2016
5678,10/22/2016,Phytolacca americana,Terreno Inculto,Erva,41.0616748,-6.8967662,10,22,2016
5679,10/22/2016,Opuntia maxima,Terreno Inculto,Suculenta,41.06140988,-6.89696691,10,22,2016
5680,10/22/2016,Opuntia maxima,√Å¬Årea agr√≠cola,Suculenta,41.04322586,-6.90764481,10,22,2016
5681,10/21/2016,Cortaderia selloana,Outro,Erva,40.6319206,-8.6511638,10,21,2016
5682,9/19/2016,Cortaderia selloana,Beira de √°gua,Erva,41.64677008,-8.4160164,9,19,2016
5683,10/20/2016,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,39.80474988,-8.89202714,10,20,2016
5684,10/20/2016,Acacia melanoxylon,Jardim,AÅrvore ou arbusto,39.80266147,-8.891501427,10,20,2016
5685,10/20/2016,Phytolacca americana,√Å¬Årea agr√≠cola,Erva,40.2355653,-8.7384558,10,20,2016
5686,10/19/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,37.03769106,-7.955088615,10,19,2016
5687,10/19/2016,Phytolacca americana,√Å¬Årea agr√≠cola,Erva,40.23368392,-8.73751898,10,19,2016
5688,10/18/2016,Acacia longifolia,Pinhal,AÅrvore ou arbusto,39.77135563,-8.898367882,10,18,2016
5689,10/18/2016,Acacia melanoxylon,Pinhal,AÅrvore ou arbusto,39.78316321,-8.905405998,10,18,2016
5690,10/16/2016,Acacia melanoxylon,Beira de √°gua,AÅrvore ou arbusto,39.79107571,-8.84994328,10,16,2016
5691,10/16/2016,Ipomoea indica,Duna,Trepadeira,38.48563162,-8.884844184,10,16,2016
5692,10/16/2016,Conyza bonariensis,Terreno Inculto,Erva,38.48623996,-8.884688616,10,16,2016
5693,10/16/2016,Agave americana,Duna,Suculenta,38.48604155,-8.885164708,10,16,2016
5694,10/13/2016,Cortaderia selloana,Outro,Erva,39.76618506,-8.783140182,10,13,2016
5695,10/16/2016,Datura stramonium,√Å¬Årea agr√≠cola,Erva,39.79411968,-8.850195408,10,16,2016
5696,10/16/2016,Phytolacca americana,Na √°gua,Erva,39.79134157,-8.849658966,10,16,2016
5697,10/16/2016,Acacia dealbata,Beira de √°gua,AÅrvore ou arbusto,39.79217419,-8.849916458,10,16,2016
5698,10/16/2016,Phytolacca americana,Terreno Inculto,Erva,39.84980664,-8.867704868,10,16,2016
5699,10/16/2016,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,39.84975722,-8.870687485,10,16,2016
5700,10/16/2016,Hakea sericea,Linha de m√©dia/alta tens√£o,AÅrvore ou arbusto,39.82716815,-8.879184723,10,16,2016
5701,10/16/2016,Acacia melanoxylon,Pinhal,AÅrvore ou arbusto,39.81777444,-8.876802921,10,16,2016
5702,10/16/2016,Acacia melanoxylon,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.81554118,-8.873605728,10,16,2016
5703,10/16/2016,Acacia retinodes,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.8130771,-8.872704506,10,16,2016
5704,10/10/2016,Carpobrotus edulis,Duna,Suculenta,36.96573166,-7.88241148,10,10,2016
5705,10/16/2016,Cortaderia selloana,Terreno Inculto,Erva,41.15904049,-8.59475255,10,16,2016
5706,10/16/2016,Acacia saligna,Terreno Inculto,AÅrvore ou arbusto,39.8436061,-8.871964216,10,16,2016
5707,10/16/2016,Arundo donax,Beira de √°gua,Erva,39.79019567,-8.849358559,10,16,2016
5708,10/09/2016,Phytolacca americana,Terreno Inculto,Erva,41.35989085,-7.70416233,10,9,2016
5709,10/15/2016,Phytolacca americana,Jardim,Erva,39.5481665,-8.9657673,10,15,2016
5710,9/30/2016,Cortaderia selloana,√Å¬Årea agr√≠cola,Erva,41.38835817,-8.521388376,9,30,2016
5711,09/12/2016,Cortaderia selloana,Terreno Inculto,Erva,41.40981253,-8.513458894,9,12,2016
5712,10/14/2016,Phytolacca americana,√Å¬Årea agr√≠cola,Erva,41.32343658,-8.69666423,10,14,2016
5713,10/14/2016,Datura stramonium,√Å¬Årea agr√≠cola,Erva,41.32556719,-8.68348255,10,14,2016
5714,10/14/2016,Phytolacca americana,√Å¬Årea agr√≠cola,Erva,41.32563754,-8.68304384,10,14,2016
5715,10/14/2016,Phytolacca americana,√Å¬Årea agr√≠cola,Erva,41.32482162,-8.67913408,10,14,2016
5716,10/14/2016,Cortaderia selloana,Terreno Inculto,Erva,38.70284979,-9.428581595,10,14,2016
5717,10/14/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,39.7449364,-8.769333,10,14,2016
5718,10/13/2016,Cortaderia selloana,Jardim,Erva,40.28053833,-8.525225,10,13,2016
5719,10/13/2016,Ailanthus altissima,Terreno Inculto,AÅrvore ou arbusto,40.8916704,-8.4603281,10,13,2016
5720,9/13/2016,Cortaderia selloana,Terreno Inculto,Erva,38.63673084,-8.906607628,9,13,2016
5721,10/11/2016,Eichhornia crassipes,Na √°gua,Erva aquA°tica,40.57302911,-8.517717576,10,11,2016
5722,10/01/2016,Cortaderia selloana,Terreno Inculto,Erva,38.76610532,-9.147684574,10,1,2016
5723,09/10/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,37.09670315,-7.914651632,9,10,2016
5724,10/05/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,37.0724724,-8.841015548,10,5,2016
5725,10/05/2016,Cortaderia selloana,Outro,Erva,37.12791241,-8.278412819,10,5,2016
5726,9/21/2016,Cortaderia selloana,Jardim,Erva,38.00337434,-7.866597176,9,21,2016
5727,09/10/2016,Cortaderia selloana,Jardim,Erva,37.17884711,-7.44936347,9,10,2016
5728,10/09/2016,Acacia melanoxylon,Jardim,AÅrvore ou arbusto,41.1595592,-8.5888449,10,9,2016
5729,10/09/2016,Acacia dealbata,Jardim,AÅrvore ou arbusto,41.15920152,-8.58857141,10,9,2016
5730,10/09/2016,Oxalis pes-caprae,Jardim,Erva,41.15926152,-8.58855424,10,9,2016
5731,10/09/2016,Carpobrotus edulis,Berma de estrada/caminho-de-ferro,Suculenta,40.99466351,-8.64147078,10,9,2016
5732,10/09/2016,Acacia dealbata,Pinhal,AÅrvore ou arbusto,39.79632066,-8.854594231,10,9,2016
5733,10/09/2016,Cortaderia selloana,Pinhal,Erva,39.79349318,-8.85330677,10,9,2016
5734,10/09/2016,Arundo donax,Beira de √°gua,Erva,39.76284501,-8.834338188,10,9,2016
5735,10/09/2016,Arundo donax,Beira de √°gua,Erva,39.74295804,-8.821291924,10,9,2016
5736,10/09/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,39.7987194,-8.852856159,10,9,2016
5737,10/09/2016,Acacia longifolia,Pinhal,AÅrvore ou arbusto,39.79279247,-8.894720078,10,9,2016
5738,10/09/2016,Datura stramonium,√Å¬Årea agr√≠cola,Erva,39.79804347,-8.853049278,10,9,2016
5739,10/09/2016,Galinsoga parviflora,√Å¬Årea agr√≠cola,Erva,39.79753859,-8.887016773,10,9,2016
5740,10/09/2016,Robinia pseudoacacia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.74671564,-8.83349061,10,9,2016
5741,10/08/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,41.0428729,-8.4051365,10,8,2016
5742,08/10/2016,Ipomoea indica,Berma de estrada/caminho-de-ferro,Trepadeira,39.6413165,-8.409868,8,10,2016
5743,10/09/2016,Cortaderia selloana,Terreno Inculto,Erva,39.74334784,-8.820701838,10,9,2016
5744,10/08/2016,Agave americana,Jardim,Suculenta,41.13014425,-7.12371515,10,8,2016
5745,10/07/2016,Acacia melanoxylon,Pinhal,AÅrvore ou arbusto,39.77493028,-8.909332752,10,7,2016
5746,10/07/2016,Phytolacca americana,Terreno Inculto,Erva,41.09370291,-8.61138923,10,7,2016
5747,10/07/2016,Phytolacca americana,Outro,Erva,41.1193145,-8.61866491,10,7,2016
5748,10/07/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,40.64630833,-8.596536667,10,7,2016
5749,10/07/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,40.645965,-8.595526667,10,7,2016
5750,10/07/2016,Cortaderia selloana,Outro,Erva,41.12857032,-8.62658902,10,7,2016
5751,10/06/2016,Phytolacca americana,Jardim,Erva,39.77401911,-8.909933567,10,6,2016
5752,10/06/2016,Cortaderia selloana,Jardim,Erva,39.77401911,-8.909933567,10,6,2016
5753,10/06/2016,Carpobrotus edulis,Jardim,Suculenta,39.77401911,-8.909933567,10,6,2016
5754,10/06/2016,Phytolacca americana,Berma de estrada/caminho-de-ferro,Erva,41.34139718,-8.54417958,10,6,2016
5755,10/06/2016,Phytolacca americana,Terreno Inculto,Erva,41.34283536,-8.54555692,10,6,2016
5756,10/06/2016,Robinia pseudoacacia,Terreno Inculto,AÅrvore ou arbusto,41.34344264,-8.54571811,10,6,2016
5757,10/06/2016,Phytolacca americana,Terreno Inculto,Erva,41.34385799,-8.54604013,10,6,2016
5758,10/06/2016,Cortaderia selloana,Terreno Inculto,Erva,41.343851,-8.54605668,10,6,2016
5759,10/06/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,41.34399186,-8.54628238,10,6,2016
5760,10/04/2016,Cortaderia selloana,Duna,Erva,41.02766854,-8.644008636,10,4,2016
5761,10/05/2016,Aster squamatus,Beira de √°gua,Erva,37.15721058,-8.201583624,10,5,2016
5762,10/06/2016,Cortaderia selloana,Terreno Inculto,Erva,41.20562465,-8.6191093,10,6,2016
5763,10/06/2016,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,41.20424995,-8.61465849,10,6,2016
5764,10/06/2016,Albizia lophanta,Eucaliptal,AÅrvore ou arbusto,41.12017476,-8.617864072,10,6,2016
5765,10/06/2016,Acacia melanoxylon,Eucaliptal,AÅrvore ou arbusto,41.12012292,-8.61660944,10,6,2016
5766,10/05/2016,Acacia melanoxylon,Carvalhal,AÅrvore ou arbusto,41.09973548,-8.5600116,10,5,2016
5767,10/05/2016,Hakea sericea,Pinhal,AÅrvore ou arbusto,39.81388062,-8.92041564,10,5,2016
5768,10/02/2016,Acacia melanoxylon,Pinhal,AÅrvore ou arbusto,39.79475443,-8.911113739,10,2,2016
5769,10/02/2016,Acacia dealbata,Pinhal,AÅrvore ou arbusto,39.79612282,-8.907980919,10,2,2016
5770,01/06/2016,Cortaderia selloana,Terreno Inculto,Erva,39.79614755,-8.873133659,1,6,2016
5771,10/05/2016,Phytolacca americana,Carvalhal,Erva,41.099824,-8.55970565,10,5,2016
5772,10/05/2016,Erigeron karvinskianus,Terreno Inculto,Erva,32.75409236,-17.01929991,10,5,2016
5773,10/05/2016,Acacia melanoxylon,Carvalhal,AÅrvore ou arbusto,41.09976926,-8.55976698,10,5,2016
5774,10/04/2016,Conyza bonariensis,Berma de estrada/caminho-de-ferro,Erva,41.11174344,-7.91405096,10,4,2016
5775,10/04/2016,Arundo donax,Terreno Inculto,Erva,41.11158069,-7.91416654,10,4,2016
5776,10/04/2016,Phytolacca americana,Beira de √°gua,Erva,39.33815977,-8.52746447,10,4,2016
5777,10/04/2016,Eichhornia crassipes,Na √°gua,Erva aquA°tica,39.33620619,-8.52886095,10,4,2016
5778,10/03/2016,Ipomoea indica,Jardim,Trepadeira,38.72976634,-9.223695695,10,3,2016
5779,10/03/2016,Cortaderia selloana,Jardim,Erva,38.72916202,-9.223109633,10,3,2016
5780,10/03/2016,Cortaderia selloana,Jardim,Erva,38.76100226,-9.096722603,10,3,2016
5781,10/03/2016,Cortaderia selloana,Terreno Inculto,Erva,41.09336627,-8.61134349,10,3,2016
5782,10/03/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,41.04124846,-8.634653091,10,3,2016
5783,9/25/2016,Erigeron karvinskianus,Outro,Erva,41.14314004,-8.57723047,9,25,2016
5784,9/25/2016,Arundo donax,Beira de √°gua,Erva,41.14353473,-8.5764775,9,25,2016
5785,9/25/2016,Conyza sumatrensis,Terreno Inculto,Erva,41.1440829,-8.57596105,9,25,2016
5786,9/25/2016,Cortaderia selloana,Terreno Inculto,Erva,41.14398171,-8.57627335,9,25,2016
5787,9/25/2016,Conyza bonariensis,Terreno Inculto,Erva,41.144391,-8.57919948,9,25,2016
5788,9/25/2016,Cortaderia selloana,Terreno Inculto,Erva,41.14434875,-8.5793418,9,25,2016
5789,9/25/2016,Cortaderia selloana,Beira de √°gua,Erva,41.14400261,-8.57967516,9,25,2016
5790,9/25/2016,Cortaderia selloana,Outro,Erva,41.14373995,-8.58003053,9,25,2016
5791,9/25/2016,Cortaderia selloana,Beira de √°gua,Erva,41.14380528,-8.58106609,9,25,2016
5792,9/25/2016,Phytolacca americana,Terreno Inculto,Erva,41.14347621,-8.58583513,9,25,2016
5793,9/25/2016,Phytolacca americana,Terreno Inculto,Erva,41.14335866,-8.58658184,9,25,2016
5794,9/25/2016,Cortaderia selloana,Beira de √°gua,Erva,41.14343135,-8.58660434,9,25,2016
5795,9/25/2016,Ipomoea indica,Terreno Inculto,Trepadeira,41.14040532,-8.5902206,9,25,2016
5796,9/25/2016,Ipomoea indica,Terreno Inculto,Trepadeira,41.14039654,-8.59156664,9,25,2016
5797,9/25/2016,Robinia pseudoacacia,Terreno Inculto,AÅrvore ou arbusto,41.14014562,-8.59303046,9,25,2016
5798,9/25/2016,Ipomoea indica,Terreno Inculto,Trepadeira,41.14006633,-8.59396068,9,25,2016
5799,9/25/2016,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,41.13993799,-8.59438267,9,25,2016
5800,9/25/2016,Cortaderia selloana,Beira de √°gua,Erva,41.1347924,-8.5928791,9,25,2016
5801,9/25/2016,Opuntia maxima,Terreno Inculto,Suculenta,41.1347924,-8.5928791,9,25,2016
5802,9/25/2016,Opuntia maxima,Terreno Inculto,Suculenta,41.14011748,-8.5962565,9,25,2016
5803,9/25/2016,Ipomoea indica,Terreno Inculto,Trepadeira,41.14066704,-8.59574886,9,25,2016
5804,9/25/2016,Cortaderia selloana,Terreno Inculto,Erva,41.14048481,-8.59613239,9,25,2016
5805,9/25/2016,Conyza bonariensis,Terreno Inculto,Erva,41.14060017,-8.59642255,9,25,2016
5806,9/25/2016,Arundo donax,Terreno Inculto,Erva,41.14066616,-8.59689393,9,25,2016
5807,9/25/2016,Phytolacca americana,Terreno Inculto,Erva,41.14091605,-8.59689357,9,25,2016
5808,9/25/2016,Phytolacca americana,Terreno Inculto,Erva,41.14085518,-8.59711596,9,25,2016
5809,9/25/2016,Ipomoea indica,Terreno Inculto,Trepadeira,41.14072755,-8.59768469,9,25,2016
5810,9/25/2016,Cortaderia selloana,Outro,Erva,41.14093216,-8.59745605,9,25,2016
5811,9/25/2016,Ipomoea indica,Terreno Inculto,Trepadeira,41.14160314,-8.59880028,9,25,2016
5812,9/25/2016,Arundo donax,Terreno Inculto,Erva,41.14163198,-8.59872896,9,25,2016
5813,9/25/2016,Erigeron karvinskianus,Outro,Erva,41.14129785,-8.59861209,9,25,2016
